col1,特征1,特征2,特征3,特征4,特征5,特征6,特征7,特征8,特征9,特征10,特征11,特征12,特征13,特征14,特征15,特征16,特征17,特征18,特征19,特征20,特征21,特征22,特征23,特征24,特征25,特征26,特征27,特征28,特征29,特征30,特征31,特征32,特征33,特征34,特征35,特征36,特征37,特征38,特征39,特征40,特征41,特征42,特征43
235,254.6533203,373.1749268,450.1998901,345.5100403,353.0400085,371.1000366,363.1500244,386.8800659,384.0301208,394.1100159,400,403.2900085,236.4993744,387.4501038,388.9199829,387.7797852,396.5697632,194.8749084,2.70680213,182.387558,32.14263535,90.06395721,70470.67969,26.8002758,213.032959,26.35429192,0.040660024,98.51113892,2.406496525,315.8000183,168.3477173,170,0,31.98399544,200.1000061,50.91501236,219.5000305,186.0999908,193.8000031,0.998250008,24.33598328,73.22499847,47.72997284
237,255.524826,370.7814636,452.725647,346.6045837,354.3677368,371.6477356,364.0354309,386.32547,384.9900208,395.1900024,400,403.7554626,247.0123444,387.4586182,386.9699707,386.3322754,395.6322632,204.7950592,2.709445477,192.0079346,32.06728363,87.51438904,72125.82031,25.19000626,216.8522034,26.29281998,0.040895306,97.32501221,2.378082514,314.5999756,167.2883606,170.6511688,0,32.50798035,200.525589,51.07349014,221.6790771,186.5,194.3000031,0.990904033,23.54689026,72.56999969,46.86790085
237,255.2040863,371.164032,453.8039551,346.7399902,353.8500061,371.6556091,363.9012451,386.5956116,384.1080933,394.8600159,400,404.1600037,240.4562073,387.7619019,386.7599792,386.3399963,395.4299927,203.3119812,2.711999893,182.1288452,32.02774811,87.38341522,72245.25781,25.97521019,212.0576019,24.91880035,0.039588168,97.33350372,2.383397341,315.052002,167.2104797,170.1519012,9.047106743,32.53551865,203.0038147,51.15057373,221.7633667,186.8000031,195.2480011,0.983055353,23.45978165,72.88568115,43.89073181
243,255.2853088,372.2000122,448.0690613,346.903717,354.3900146,372.3000183,364.3892517,387.1707458,384.5929565,394.7192688,400,403.20224,240.9825745,388.5577698,389.1392517,388.1607361,396.161499,203.1885834,2.71527648,185.5019836,31.92489243,86.67652893,69080.39844,26.11899948,213.750412,25.36067581,0.040764872,98.64447021,2.390656471,317.2000122,169.8116608,176.4689789,0,32.4312973,204.3310242,52.05331421,226.9689941,191.4000092,199.5,0.996663749,23.50205421,72.48826599,45.87946701
238.5,255.0566254,372.8235779,450.5,346.8849182,354.0299988,372.1499939,364.1999817,387.1217041,384.5683289,394.6499939,400,402.9933777,243.5479584,390.2750549,390.8417053,388.8033752,397.6800232,199.2570496,2.71567893,186.4430084,32.0221405,85.71980286,73039.25781,24.7881546,210.3434143,25.03487587,0.04105765,98.62255859,2.391490459,316.7999878,167.7407074,174.4058075,0,29.5535717,203.7058105,52.12100983,226.9942017,190.6999969,198.6999969,0.992375016,23.22040939,72.87260437,44.1813736
239,255.3006592,375.2172241,451,349.0799866,356.296875,374.2368774,366.3299866,389.1430969,386.8800049,396.6768799,400,403.7400208,248.0569305,393.1472473,393.4593506,392.7441101,399.269989,197.75,2.71244359,191.4734039,31.94500923,86.30683899,71055.375,24.70888519,215.0202484,26.18441582,0.041332968,100.1640015,2.383222103,318.4217529,167.4439392,174.6000061,0,28.42147064,201.1783142,51.97357178,226.4216919,191.7000122,199.1000061,0.974114418,23.24770355,72.7651825,43.49541855
240,265.5296936,376.1500244,456.5,348.7200012,356.3699951,373.4859924,365.4880066,388.2599792,387.2559814,396.65802,400,403.4400024,258.8886108,396.1380005,398.0319519,395.7160034,399.4399719,200.2366638,2.711906672,198.5389557,31.97447014,87.42368317,71898.02344,26.44424629,224.053299,26.04530907,0.041541416,98.44716644,2.395141363,320.3000183,175.2469482,174.4000092,0,31.03128624,202.7000122,54.07460785,224.8465271,188.1999969,195.8466034,0.986691833,23.27279472,72.79361725,45.12212372
240,269.0982971,376.2250061,457.8999939,348.8999939,357.0428772,373.7271118,365.9056702,387.5613708,386.9100037,396.1371155,400,402.672821,262.3855591,396.7028809,399.9343262,397.3714905,399.5785828,200.9822998,2.710914612,204.4589996,31.88262939,86.85684967,72149.98438,25.86448479,228.5461121,25.6463604,0.04223698,98.71105194,2.395243406,320.6999817,180.4559937,176.3999939,0,31.93118668,202.3999939,54.00095367,227.4286957,188.8000031,197.2713776,0.988124967,22.85033035,72.38995361,48.10318375
241,262.8691101,375.9230347,450.2358704,349.5,357.6684265,373.4207764,365.6699829,387.4907837,387.2999878,396.4907532,400,400.769989,265.2688599,397.6499939,400.9415588,399.2484436,400.311554,196.9452362,2.710631371,193.428421,32.03805542,86.03123474,70658.375,26.77049255,218.8780823,26.42379761,0.041988574,99.83387756,2.403496981,318.2358704,179.734787,177.1000061,3.006253004,29.38607216,199.8999939,49.89957428,229.6000061,189.6999969,197.3999939,0.992884219,22.68118286,72.99147797,45.51174545
237,263.875,376.7249756,453.6999817,349.452301,357.269989,373.8476868,365.8976746,387.956543,388.0023193,397.8988647,400,402.5611572,256.246521,397.7523193,400.7892456,399.1746216,400.5230713,193.1763,2.713235855,192.8475189,32.06075287,88.56666565,69396.21875,26.63637733,220.1242371,26.36313248,0.042765848,102.4349899,2.378175259,320.5,171.7202759,176.6999969,0,31.22545815,199.6000061,50.16804504,233.1706696,191.9706726,200.0705872,0.987536669,22.78739929,71.41033936,47.91697693
238,261.9144897,376.3499756,453.3530273,349.6303711,357.5700073,375.1499939,366.9881287,389.5799866,389.4581604,399.7059021,400,404.2359009,252.3941803,396.6300049,401.0700073,398.4881592,400.0144348,195.0512695,2.709531069,197.1868439,32.05580139,87.80722046,73423.54688,25.9135952,219.1420288,26.66712379,0.043991715,98.32138824,2.398745775,319.5999756,175.0213623,177.6000061,0,31.3950119,201.7000122,49.97408676,231.0470734,190.9000092,199.3999939,0.989808857,22.67295265,70.68383026,46.95625687
239,261.7961731,376.4876709,453.5999756,349.8748169,357.6148071,375.3447876,366.990387,389.9931946,389.5947876,399.6899719,400,404.0852051,253.3802795,397.545166,400.9052124,399.3140259,400.4772034,195.1699982,2.717648029,193.452713,31.92558861,87.92549896,72114.88281,25.87388039,219.5167999,26.79393005,0.04346,99.06723785,2.40780139,319.7000122,172.5668488,178.5000153,0,30.40188789,202.6254883,50.14862823,232.8000031,192.1000061,200.3000031,0.987904489,22.80807877,68.76490021,48.21767044
238,262.6212769,376.4750061,456,350.0700073,358.108429,374.9684448,367.0168457,389.5184631,389.1600037,399.2368774,400,403.5576477,255.0823517,397.2915649,401.1592102,399.0954895,400.2386475,194.4769592,2.715147734,196.0440369,32.11264801,88.68243408,71831.21875,25.79790497,218.3574677,26.86566353,0.045441903,101.0956497,2.409416199,321.5949097,172.1260071,178.1999969,0,32.08616257,198.8024597,48.77651978,233,192.9000092,200.3999939,0.991631091,22.81773567,69.59049988,48.77709961
240,262.4350586,376.4941101,455.8255615,349.965271,358.3199768,375.9899902,367.3881836,390.5100098,390.0599976,400.3352966,400,405.0600281,249.6922455,396.2694397,400.410553,398.5200195,400.230011,194.7931671,2.71719265,193.1178131,32.06521988,89.12017059,70859.25,25.56833076,218.1253204,26.90966606,0.044114195,101.8311768,2.402971029,319.6255188,174.8875122,182.4256134,0,32.53712463,199.4512329,49.08987427,234.3743896,196.1999969,202.9000092,0.989496887,22.55348778,73.08421326,49.66299057
239,262.1307373,376.8849182,455.3601685,349.8571472,358.1819153,375.9899902,367.8119202,391.1790466,390.302887,400.4700012,400,405.3119202,244.8933258,395.7871399,399.8605042,398.6066589,400.3499756,191.8845367,2.713377714,196.6811218,32.12543488,91.08309174,70464.17969,26.37718201,220.6834869,27.06412506,0.041651968,103.627594,2.413225889,319.8300781,173.5812683,182.3000031,1.276098609,30.87936974,199.6000061,49.1090126,235.5700073,196.1999969,203.3000031,0.987774968,22.79799843,76.33300018,46.6074295
239,261.9072876,376.4750061,456.8999939,349.8300171,358.4529419,375.1885376,367.3329163,389.6485291,389.592926,399.4455872,400,404.0700073,250.9669495,396.055603,397.1838074,399.6300049,400.7317505,194.79953,2.714229345,198.0171356,32.03302765,88.23200989,70596.99219,25.22407722,220.0673218,27.11394882,0.04264256,100.5616837,2.408354282,320.3000183,169.6219177,178.3717194,0,32.49054337,198.5717316,49.01065445,232.2434387,191.3717346,200.3000031,0.989839613,22.6625061,74.38989258,47.53958511
241,261.405426,376.2250061,453.5999756,349.7099915,358.1152039,373.5104065,366.1004028,387.199585,387.3796082,396.9795837,400,401.0400085,256.4248047,395.7900085,397.5416565,399.0196228,400.0891724,195.5239563,2.713295698,185.9925842,31.84477425,88.89776611,71119.03906,26.77048683,217.9818878,26.90567207,0.039365929,98.48809814,2.413252831,320.1999817,172.7891235,179.8999939,0,32.3257637,200.2649841,48.86524963,231.3999939,191.8000031,200.2000122,0.989228129,22.77869415,74.33649445,47.08231354
240,263.1578674,376.9761047,448.5,348.0886841,356.4899902,373.4700012,365.3399963,388.5,388.5908508,398.9991455,400,403.8900146,255.0949402,397.0795898,398.9139099,399.2995605,400.6225891,195.2720947,2.715805769,195.6098328,31.87703323,91.92440796,70036.96094,26.46636772,219.9468689,27.80937386,0.041820001,102.2349319,2.370787621,321.2999878,171.5807953,177.8999939,1.614928126,30.02080727,200.0987244,48.9983902,231.6987152,191.9000092,199.5,0.999245107,22.52640343,74.11481476,47.18760681
236,261.8446045,374.9750061,461.0999756,349.1648865,357.2348938,375.1148987,366.6351318,390.6497803,389.7175598,400.6075439,400,406.5299988,242.3316803,394.3126831,396.8868713,396.2524414,398.7051086,196.5372162,2.714165926,186.9560089,32.03308868,90.89093018,72608.49219,28.46107674,220.5317993,26.78096771,0.042052776,98.63987732,2.412097216,319.8999939,176.9196625,176.9999847,0,32.10734558,197.44133,47.97623444,228.5826416,189.5,197.1999969,1.000116706,22.5176239,75.6802063,47.17674637
237,261.4245605,374.6655884,456.8621826,348.3300171,356.8106384,374.5332642,366.1312866,390.011322,388.4587097,398.7487183,400,404.6999817,243.9977722,394.0406799,396.651062,396.0826111,398.9493408,198.2168732,2.714062214,201.101944,31.97961235,89.80923462,71248.4375,26.78157997,220.5628052,26.68187904,0.040464748,99.23103333,2.408242464,319.2000122,177.0527344,178.8310089,0,30.70231247,199.5620117,47.91360474,231.4379883,191.8000031,199.3999939,0.991758704,22.48356628,74.87639618,46.95233917
240,247.3933716,374.2249756,461.901123,354.75,361.1993713,372.3293457,365.6100159,381.8406372,382.4103088,392.6109314,400,399.1799927,249.0221252,394.2600098,398.9400024,396.8409729,398.7293701,188.9476471,2.700391769,187.6487122,31.83760452,86.50849915,65382.3125,26.32600784,203.7085114,24.8525219,0.039820515,93.73994446,2.411247015,323.8988953,162.0608673,173.6000061,16.18249893,23.76516342,196.1999969,46.25174332,224.0024109,190.3012085,196.5,0.990248561,22.44804955,74.57506561,40.61343002
239,240.3339081,372.1499939,466.620636,355.6315002,364.8599854,381.4138184,372.3484802,394.0076904,391.8546753,401.0400085,400,402.7023315,228.1955566,392.4008179,397.6853638,395.4299927,398.0991821,187.2983093,2.708487749,185.9971313,32.15872192,87.35760498,63076.01172,25.5974865,197.6602936,26.71315956,0.044083372,91.02507782,2.381578684,319.9587402,155.4461365,174.2999878,5.845777035,29.33659744,198.3000031,46.08272552,220.1621094,188.4207001,196.5,0.992375016,19.99022293,73.89360809,45.54903412
240,209.4571228,248.4566193,257.1265564,338.6700134,267.1817627,263.9400024,241.0341187,256.5697021,244.3800049,253.1655884,400,271.4938354,7.78013134,253.095871,253.7241211,247.7258759,244.7999878,22.19999886,2.434200048,46.26714706,0.042675052,0,214.7643433,0,2.66E-44,10.03499985,0.175941363,0,0,226.9734497,0,130.1000061,0,0,116.4000015,0.060000002,132.2999878,153.3000031,167.8000031,0.723875046,0.617065012,39.24002838,0
239,209.4571228,218.0750122,222.0999908,338.6700134,221.1477661,222.1200104,221.8200073,223.7944794,225.0299988,227.0099945,400,227.8500061,28.375,226.2477722,231.3355255,232.10112,235.1399994,21.38240242,2.396459103,95.73241425,0.030600002,0,706.9776611,0,2.66E-44,10.04850006,0.190280005,0,0,218.6000061,0,103.7999954,0,0,114.2000046,0.079999998,138.6000061,135.8000031,129,0.721874952,0.324000001,19.94558144,0
239,209.4571228,226.0154877,324.9744873,338.6700134,315.3600159,318.0675964,306,292.5785828,289.9423828,289.2637939,400,278.8985901,33.06549454,276.3785706,271.1624146,264.7799988,260.8500061,22.22500038,2.180399895,81.01585388,0.030276796,0,605.0717773,0,2.80E-44,10.17703915,0.241858065,0,0,243.6999969,0,107,0,0,93,0.064999998,147.8871613,140.8000031,114.1999969,0.730609,0.536000013,23.7819252,0
239,209.4571228,284.262146,334.8162842,338.6700134,333.6397095,335.5800171,330.18573,331.5299988,329.4154358,330.7102661,400,324.75,41.96618271,318.0745544,318.3948669,315.6000061,315.4848328,33.13713837,2.506599903,86.25575256,0.030600002,0,512.913147,0,2.66E-44,10.21913242,0.242733449,0,0,237.8000031,0,107.1163406,0,0,88.49999237,0.08918301,147.6999969,143.6999969,102.9000015,0.741790831,0.291999996,19.65682983,0
233,209.4571228,358.9750061,410.0815125,338.6700134,355.1632385,370.6677551,363.0177612,381.2454834,380.7190247,388.8067627,400,388.230011,228.0408325,382.59552,388.3389893,389.1299744,387.3410034,164.8739471,2.700318336,138.1453705,19.30063057,67.21759033,52479.35938,18.82113075,138.8487396,21.15292931,0.033371877,81.34703064,1.992758512,322.2000122,102.4915924,169.7220459,0,14.653965,193.9186401,33.86711121,207.1186371,195.6406708,200.0407562,0.920995712,15.18177223,55.28551102,29.4681778
231,209.4571228,360.3000183,429.2504272,338.6700134,358.1149902,373.1199341,365.6199036,384.8500366,384.4399414,394.0099792,400,394.6850281,229.9538879,382.874939,388.3600464,388.9099426,387.8999939,184.254364,2.701699734,156.7281799,19.08668137,69.26172638,51298.99609,20.49071121,161.7795258,20.3712101,0.036793213,78.97486115,2.000753164,320.6000061,134.5200043,176.0168915,0,14.40939331,186.2000122,35.21733475,204.2662354,192.6000061,195.8999939,1.002353907,14.86826038,67.71994019,36.24563217
237,241.106842,368.3975525,444.1000061,348.0899963,355.7419434,374.2200012,365.9100037,388.769989,387.8090515,398.3980408,400,402.6000061,240.0225067,390.2622375,391.6461487,391.2058411,392.4628906,203.0435944,2.703664541,183.5936432,23.95939445,81.67984009,60751.55469,27.18849564,201.6091003,22.22065544,0.038363345,89.84297943,2.414360046,323.3000183,164.7378387,178.5000153,8.696744919,21.94630432,201.6067657,45.91372681,218.0169525,193,199.6033173,0.992375016,17.58522034,70.99915314,36.71779633
232,262.1295776,374.2502136,458.6496277,350.8946228,357.4353943,374.9397278,366.8102417,389.4151306,388.7702332,398.5953979,400,402.9000244,265.78479,392.1297302,394.7999878,394.0653992,398.697937,213.3239136,2.717999935,183.2083282,24.04181862,90.32032776,66905.375,27.8376236,218.389267,25.57511711,0.038099684,97.103302,2.331859589,322.2503662,170.1121216,179.2502747,0,29.55157471,197.3000031,44.14527893,224.8497162,195.7999878,200.949646,0.998437822,23.70523453,67.65746307,49.44455338
231,259.4138794,374.7000122,452.3000183,351.9959412,359.3700256,373.2939758,366.4140625,385.7360229,386.06604,395.7000122,400,400.3800049,268.3540955,390.6659241,394.3839722,393.6900024,399.1598816,209.5230865,2.708652735,190.695755,26.2052784,93.64073181,66973.51563,27.75480843,218.7247162,26.17644882,0.037981272,105.512352,2.351751089,323.6000061,169.2549591,180.8000031,15.10090923,31.2261219,197.6935577,43.8778801,235.7935638,198.8064423,204.3999939,0.993991911,23.94566727,65.71063995,49.59458923
234,241.3846893,372.4931946,450.0568848,351.9599915,360.0170288,376.0670166,368.1429749,389.0229797,389.4559326,399.1370239,400,401.8800049,259.9199219,391.2163391,394.662262,393.4118347,399.4500122,208.2772369,2.707713604,178.4747467,26.05804253,85.28766632,68482.48438,26.07036209,201.8797607,24.45786858,0.03732859,92.36251831,2.301160336,323.3000183,163.9159241,177.6430359,6.996410847,32.56542969,197.4430389,42.96502304,226.8430328,192.7000122,199.6000061,0.985946238,24.80339432,64.18360138,49.99673462
232,263.5782776,374.4256592,456.3027954,347.8516235,355.8016052,373.5016174,365.4000244,387.3308105,388.0184021,398.3092041,400,402.9624023,268.1572876,392.397583,397.3816223,395.730011,399.3040161,212.9189453,2.715821505,191.7924652,26.07540894,90.84960175,72625.80469,28.43248749,222.9181976,26.558424,0.039242335,104.0689926,2.761686087,322.6999817,165.6043854,177.4999847,0,33.09039307,194.8999939,42.91268158,231.5056915,196.1999969,201.3972321,0.951260626,25.44081306,66.37542725,53.00812912
231,266.3995361,375.5753479,461.5506287,348.5400085,356.4299927,374.1600037,365.8056335,388.6352234,388.7556152,398.6395569,400,404.039978,264.4658203,392.8800049,397.3800049,396.7956543,399.1213074,210.6052551,2.714290142,189.7748108,26.99893188,95.12567139,75092.61719,29.71964455,223.6031952,26.96993256,0.039379623,107.425415,2.792416811,322,173.9455414,180.3999939,0,33.05856323,195.1494598,44.08187103,232.0516357,196.3000031,201.6999969,0.948811829,25.42765045,66.19263458,52.40102768
229,265.7642822,375.7541199,465.7999878,349.6199951,357.6900024,375.4199829,366.916748,390.2581787,390.2567139,400.315094,400,405.7199707,260.5737915,395.4551086,399.3034668,397.5,399.3648987,211.0651398,2.713190317,192.7820435,27.05052376,92.46806335,76559.42188,29.80265236,225.4601135,26.47255135,0.039643131,106.3907166,2.818831921,322.8000183,175.0884247,178.6000061,0,33.05967712,193.3000031,42.08990097,228.1121521,194.3280334,199.6000061,0.951640189,25.47693062,65.98799133,51.86227798
234,269.2104797,377.5750122,462.2718811,350.1561584,357.3299866,375.6600037,367.230011,390.2830811,389.6099854,398.7046204,400,405.0600281,264.8038025,399.5700073,402.3299866,400.58078,400.9630737,206.6807556,2.715800047,201.203186,27.1666069,88.72364044,72904.16406,29.9236927,229.4496307,24.66691017,0.038119998,104.0363159,2.814179897,324.2999878,173.9318085,179.3999939,0,30.30719948,197.5000153,42.03762054,234.0719604,196.6719513,202.3999939,0.953249991,25.29492378,61.02780533,50.47566986
232,269.3692627,377.7750244,461.3999939,350.0700073,357.7396851,375.6600037,367.3200073,390.0299988,389.7796631,399.3600159,400,404.2199707,271.1140137,399.2461243,402.7106323,401.1496887,401.4590454,207.4320068,2.713778257,197.4816437,27.08402061,91.41228485,73106.94531,29.40073776,228.8577881,26.33294106,0.041162569,102.9256592,2.816400528,323.7827148,175.8126831,176.3000031,0.016529381,32.09002304,197.7826538,43.48132324,230.7653046,192.3826599,199,0.957473159,25.28968239,64.03672791,51.75950623
